lead_time,avg_price_per_room,no_of_special_requests,arrival_date,arrival_month,market_segment_type,no_of_week_nights,no_of_weekend_nights,no_of_adults,arrival_year,booking_status
40,134.1,1,23,7,4,1,0,2,2018,1
2,123.0,0,18,10,2,1,2,2,2017,1
75,105.0,0,30,10,4,0,2,2,2018,0
258,110.0,0,16,10,3,0,1,2,2018,0
42,162.5,2,21,8,4,5,4,3,2018,1
4,110.71,0,24,10,4,0,1,2,2018,1
3,110.0,0,9,5,0,10,5,1,2018,0
0,64.5,0,18,1,3,1,1,1,2018,1
42,74.8,1,9,12,4,2,2,2,2018,1
55,123.3,1,2,9,4,2,1,2,2018,1
0,45.0,2,28,4,3,1,0,1,2018,1
67,75.54,1,5,9,4,2,1,2,2018,1
126,111.35,1,9,5,4,5,1,2,2018,1
59,129.2,2,13,12,4,5,0,2,2018,1
2,66.88,0,15,5,3,2,2,1,2018,1
102,101.5,0,16,10,4,2,0,2,2017,0
38,95.2,0,27,12,4,4,0,2,2018,1
67,82.45,1,29,3,4,5,0,2,2018,1
164,116.1,0,4,9,4,2,2,2,2018,0
219,108.0,0,4,9,3,1,0,2,2017,0
113,100.0,0,31,5,2,3,0,1,2018,0
42,80.3,0,20,2,4,1,0,2,2018,1
61,94.5,1,23,7,4,3,2,2,2018,1
6,65.0,1,24,11,2,1,0,1,2018,1
31,95.0,1,15,5,2,3,2,1,2018,1
57,60.0,0,17,11,3,3,0,2,2017,1
1,86.43,0,27,12,3,5,2,3,2018,1
12,148.0,0,30,12,4,2,0,2,2018,1
43,203.85,1,15,8,4,2,1,2,2018,1
159,114.75,1,13,5,4,2,2,2,2018,0
190,110.0,0,22,6,3,4,1,2,2018,0
39,101.5,0,14,8,3,2,0,2,2017,1
150,41.43,2,19,3,3,5,2,2,2018,1
221,115.5,2,29,9,4,3,0,1,2018,0
8,90.0,1,25,11,4,2,0,2,2018,1
71,120.0,0,14,6,3,3,0,1,2018,1
11,107.67,2,19,11,4,1,2,2,2018,1
207,105.3,1,5,8,4,2,0,2,2018,0
224,96.3,1,29,10,4,1,2,2,2018,0
21,67.32,0,19,12,4,4,1,1,2018,1
302,100.0,0,16,9,4,2,1,2,2018,0
28,67.0,0,14,7,2,1,0,1,2018,1
59,99.9,1,23,7,4,1,1,1,2018,1
256,90.0,0,15,6,3,2,0,1,2018,1
105,150.3,0,24,8,4,4,0,3,2018,0
158,90.0,1,25,11,4,2,0,2,2018,0
23,95.0,0,15,10,0,1,2,1,2018,0
71,98.0,0,10,5,3,3,0,1,2018,1
294,76.58,1,23,10,4,3,2,2,2018,1
164,116.1,0,19,9,4,6,3,2,2018,0
4,127.0,2,31,12,4,2,0,2,2017,1
12,100.0,1,20,2,3,2,2,2,2018,1
70,85.5,1,6,4,4,3,0,2,2018,1
32,0.0,1,15,11,4,0,0,1,2018,1
122,67.0,0,25,11,2,1,0,1,2018,1
79,125.38,0,28,4,4,3,1,1,2018,1
64,138.24,0,9,11,4,4,1,2,2018,1
242,108.8,0,10,9,4,2,2,2,2018,0
276,61.0,0,13,5,4,3,2,2,2018,0
9,95.0,0,30,10,3,1,0,1,2017,1
91,133.2,0,6,8,4,1,2,2,2018,1
78,96.3,1,14,4,4,3,0,2,2018,1
5,66.0,0,1,2,3,3,1,2,2018,1
162,115.0,0,14,10,3,2,2,1,2018,0
2,161.0,1,28,5,4,1,0,2,2018,1
305,89.0,0,4,11,3,2,1,2,2018,0
7,0.0,1,29,1,1,2,0,2,2018,1
157,68.0,0,8,12,3,3,0,2,2018,1
87,176.85,0,15,8,4,0,1,2,2018,0
31,132.6,0,16,6,4,1,0,2,2018,0
16,118.0,1,19,2,3,2,1,3,2018,1
24,87.78,2,19,9,4,1,1,1,2017,1
28,98.0,1,12,10,2,1,0,1,2018,1
0,111.33,1,22,3,4,3,0,1,2018,1
46,107.1,0,28,6,4,2,0,2,2018,0
89,85.0,0,4,9,3,4,2,1,2018,1
159,103.21,0,12,6,4,2,2,2,2018,0
64,168.3,2,19,9,4,3,1,3,2018,1
33,72.38,0,17,2,3,4,0,2,2018,1
14,105.0,0,21,7,2,2,0,2,2018,0
9,148.0,0,31,12,4,1,1,2,2018,1
59,75.0,0,11,11,3,2,0,2,2018,1
28,85.6,0,11,11,3,4,0,2,2017,1
4,116.0,0,26,9,3,1,1,2,2018,1
18,104.0,0,25,11,4,2,0,2,2018,0
48,104.0,0,11,9,3,1,0,2,2017,1
63,92.28,1,16,5,4,3,1,2,2018,1
301,115.0,1,30,7,3,1,1,2,2018,0
39,129.7,0,25,9,4,0,1,1,2018,1
6,67.0,0,6,10,2,1,0,1,2018,1
4,79.0,2,5,12,2,1,1,1,2018,1
64,140.0,1,17,5,2,2,0,2,2018,1
228,115.6,2,5,10,4,4,2,2,2018,0
30,139.5,2,15,9,4,1,0,1,2018,1
71,120.0,0,14,6,3,3,0,1,2018,1
45,72.9,0,23,1,4,1,1,1,2018,0
206,132.77,0,23,9,4,3,2,2,2018,0
121,88.77,1,30,6,4,2,0,2,2018,1
69,120.0,0,12,6,4,4,2,1,2018,0
162,115.0,0,14,10,3,2,2,1,2018,0
33,138.0,2,25,10,4,5,0,2,2018,1
80,72.25,0,24,7,3,2,2,2,2018,1
418,107.0,0,26,9,3,2,1,2,2018,0
122,99.45,0,3,5,4,4,0,2,2018,0
135,90.0,0,14,9,3,2,1,2,2017,1
69,135.9,2,16,8,4,3,0,2,2018,1
6,100.8,0,11,10,3,1,2,2,2017,1
320,90.0,0,18,8,3,2,0,1,2018,1
0,90.0,1,1,8,4,0,1,2,2018,1
13,0.0,2,17,2,1,2,0,2,2018,1
6,171.0,2,7,8,4,0,1,2,2018,1
103,72.25,0,18,7,3,3,1,2,2018,0
247,115.0,0,6,6,4,1,1,2,2018,0
185,79.2,0,16,12,4,2,1,2,2018,0
4,65.0,0,13,11,2,1,2,1,2018,1
28,117.0,1,12,9,4,1,2,2,2017,0
266,86.7,2,30,10,4,2,2,2,2018,1
1,195.0,0,26,9,4,0,1,1,2018,1
179,107.1,2,28,10,4,3,2,2,2018,0
53,75.0,0,18,11,3,2,0,2,2018,1
46,60.0,0,22,1,3,2,1,2,2018,1
74,101.5,0,18,9,3,2,0,2,2017,1
33,64.0,0,25,1,2,1,1,2,2018,1
124,94.5,0,8,8,3,1,2,2,2017,0
116,75.27,0,30,6,4,3,2,2,2018,1
0,90.0,0,25,1,4,0,1,2,2018,1
32,130.5,1,25,7,4,2,1,1,2018,0
109,118.8,0,20,10,4,3,0,2,2018,0
94,102.68,0,3,9,3,2,2,2,2018,1
91,80.0,0,4,4,3,2,1,2,2018,0
113,85.0,0,30,6,3,3,1,2,2018,0
64,73.95,0,12,2,4,2,2,2,2018,0
263,110.0,0,21,10,3,2,0,2,2018,0
41,142.2,2,1,9,4,1,0,3,2018,1
18,95.0,0,25,9,3,3,2,2,2018,1
123,76.5,1,13,7,4,0,1,2,2017,0
31,77.47,1,26,6,4,1,2,2,2018,1
63,168.3,0,8,8,4,0,1,3,2018,0
94,168.3,0,5,9,4,0,1,3,2018,0
0,65.0,0,4,5,2,2,0,1,2018,1
5,98.0,1,4,5,2,1,0,1,2018,1
36,67.5,2,28,8,3,1,2,2,2018,1
14,120.0,1,5,10,4,0,1,1,2017,1
192,102.0,0,25,9,3,3,2,2,2017,0
2,169.33,0,15,8,4,2,1,2,2018,1
91,90.9,1,12,4,4,3,0,1,2018,1
107,52.36,0,17,7,4,2,0,1,2017,0
13,82.0,0,11,1,3,2,1,2,2018,1
122,81.26,2,21,8,3,5,3,2,2018,1
8,119.0,0,25,5,4,1,0,2,2018,1
71,127.0,0,22,9,3,3,0,2,2017,1
103,94.5,0,18,7,3,1,2,2,2017,1
173,167.45,2,9,12,4,3,2,3,2018,0
58,123.3,1,31,3,4,3,0,3,2018,1
76,85.5,1,25,4,4,1,1,2,2018,1
27,66.0,0,6,3,3,1,2,2,2018,1
131,103.05,1,10,10,4,1,1,1,2018,1
142,186.3,1,3,8,4,3,0,2,2018,1
273,109.0,0,17,7,4,2,0,2,2017,0
34,115.2,0,22,3,4,3,0,2,2018,0
38,77.23,3,2,11,4,4,0,2,2018,1
260,113.4,0,22,9,4,3,0,2,2018,0
37,112.68,1,16,10,4,1,2,2,2018,1
66,93.6,3,3,11,4,3,0,1,2018,1
3,88.0,0,28,11,2,0,1,1,2018,1
102,119.85,1,8,6,4,4,1,2,2018,1
104,108.0,1,9,10,4,0,1,2,2018,0
22,62.0,0,17,11,2,1,0,1,2017,1
179,90.95,1,17,7,4,2,2,2,2018,1
55,104.0,0,6,4,3,1,0,2,2018,1
175,126.9,0,11,9,4,0,1,2,2018,0
8,99.0,2,13,8,4,3,0,2,2017,1
35,117.0,1,25,9,4,1,2,2,2018,1
46,128.38,1,4,11,4,3,2,2,2018,1
4,0.0,1,23,8,1,1,2,1,2017,1
75,12.0,0,17,3,3,3,1,2,2018,0
121,85.0,0,16,6,3,3,0,2,2018,1
3,0.0,0,6,10,1,1,0,1,2018,1
65,85.0,1,12,8,3,2,1,2,2018,1
34,103.89,1,27,8,4,5,2,2,2018,1
97,140.4,0,24,5,4,3,0,2,2018,1
118,110.0,0,6,6,3,2,1,1,2018,1
72,87.3,2,3,4,4,1,2,2,2018,1
18,88.8,0,9,5,3,1,1,1,2018,1
179,90.95,1,17,7,4,2,2,2,2018,1
12,130.0,0,20,10,2,2,0,1,2017,1
10,103.0,0,19,3,4,1,1,2,2018,1
228,123.25,3,20,10,4,3,1,2,2018,1
6,176.0,0,24,2,4,2,0,2,2018,1
1,60.0,0,28,2,4,1,2,1,2018,0
102,87.0,0,16,10,3,2,0,1,2017,1
0,44.0,1,5,1,4,2,0,2,2018,1
59,82.45,0,13,3,4,2,2,2,2018,0
11,127.6,1,19,8,4,1,0,2,2018,1
192,95.0,0,24,6,3,2,0,1,2018,1
130,139.5,2,29,9,4,3,0,2,2018,0
32,80.08,0,16,11,4,3,0,2,2018,0
12,178.5,1,24,9,4,3,1,2,2017,1
20,80.0,0,4,11,4,1,0,2,2018,0
9,62.58,1,6,2,4,6,2,2,2018,1
123,94.5,1,17,5,4,3,0,2,2018,1
80,81.9,0,3,4,4,0,2,1,2018,0
108,102.3,2,14,4,4,3,0,2,2018,1
304,89.0,0,3,11,3,3,0,2,2018,0
32,184.99,2,13,5,4,2,1,3,2018,1
30,121.0,0,30,9,3,2,0,2,2017,1
0,109.0,0,14,8,3,2,0,2,2017,1
6,0.0,0,10,12,4,2,0,1,2017,1
0,89.0,0,9,5,4,0,1,2,2018,1
74,145.1,0,30,12,3,2,1,2,2018,1
27,167.2,0,9,9,4,2,2,3,2018,1
206,90.95,0,25,7,4,4,1,2,2018,0
57,117.73,1,26,4,4,4,0,2,2018,1
17,145.0,0,14,4,4,2,0,2,2018,0
32,73.0,0,20,11,3,2,0,1,2017,1
67,32.71,0,1,11,3,1,2,2,2017,1
4,109.0,0,1,8,4,1,1,2,2018,0
0,140.0,0,30,10,4,0,1,1,2018,1
184,69.9,0,24,11,4,3,0,2,2018,0
101,222.17,0,23,10,4,5,2,2,2018,0
42,91.8,0,1,11,4,5,0,2,2018,0
143,100.0,0,25,8,3,3,0,2,2018,1
71,120.0,0,14,6,3,3,0,1,2018,1
0,67.0,0,1,4,2,1,0,1,2018,1
181,76.5,0,1,7,4,4,1,2,2017,0
1,66.0,0,3,2,2,1,0,1,2018,1
96,94.5,0,11,7,3,1,2,2,2017,1
55,104.0,0,6,4,3,1,0,2,2018,1
116,143.1,3,18,9,4,3,2,2,2018,1
18,151.0,2,6,8,4,2,2,2,2018,1
221,73.0,0,12,8,3,1,0,1,2018,1
153,90.0,1,10,12,4,1,2,2,2018,1
58,120.0,0,28,4,4,3,0,2,2018,0
81,103.5,0,3,7,4,3,2,1,2018,1
11,68.5,1,22,1,4,1,0,2,2018,1
79,160.78,1,30,12,3,2,0,1,2018,1
15,81.0,0,19,2,2,1,0,1,2018,1
78,65.58,0,7,3,3,2,1,2,2018,1
32,109.0,1,25,10,4,5,0,2,2018,1
56,116.1,1,13,5,4,2,1,2,2018,1
5,125.0,1,21,4,4,3,2,2,2018,1
118,118.8,1,2,8,4,3,0,2,2018,1
0,124.0,0,21,8,4,2,1,2,2017,0
0,75.0,0,27,7,3,2,1,2,2017,1
133,86.36,0,15,8,3,2,1,2,2018,0
12,85.6,2,31,10,3,1,1,1,2017,1
270,62.8,0,20,4,3,4,0,2,2018,0
113,116.1,1,9,6,4,3,0,2,2018,1
46,59.56,1,12,3,4,2,2,2,2018,1
4,95.0,0,9,5,3,2,1,2,2018,1
22,139.0,1,6,7,4,2,0,2,2018,1
45,116.1,1,21,5,4,2,2,2,2018,1
4,93.56,2,12,8,4,7,2,2,2017,1
40,100.1,1,11,11,4,2,0,2,2018,1
72,84.0,0,18,9,3,1,0,1,2017,1
134,79.2,0,12,11,4,1,2,2,2018,0
51,228.6,2,23,7,4,1,0,3,2018,1
118,105.4,0,11,9,3,1,2,3,2018,1
10,97.0,0,11,3,4,2,1,2,2018,1
0,88.0,0,5,12,4,0,1,1,2018,1
3,132.6,2,16,5,4,2,1,2,2018,1
134,113.62,1,13,7,4,9,3,2,2018,1
57,87.32,1,27,6,4,0,1,2,2018,1
75,105.0,0,30,10,3,0,2,2,2018,0
32,73.0,0,20,11,3,2,0,1,2017,1
239,80.75,2,28,6,4,5,0,2,2018,0
2,99.0,2,9,8,4,0,2,2,2017,1
229,177.3,2,21,8,4,1,2,2,2018,0
192,137.7,1,7,8,4,1,2,3,2018,0
93,126.9,1,20,6,4,1,1,1,2018,1
7,82.4,1,17,3,3,1,0,1,2018,1
1,79.0,0,29,12,2,1,0,1,2017,1
79,70.0,1,19,12,3,1,2,2,2017,1
34,143.55,1,24,9,4,1,1,2,2018,0
18,67.0,0,11,12,2,1,2,1,2018,1
11,83.0,0,13,6,4,0,1,1,2018,1
148,91.68,0,25,7,4,5,2,2,2018,0
30,117.0,2,25,9,4,1,2,2,2018,1
43,86.75,0,14,1,4,3,0,2,2018,0
49,67.22,1,9,3,4,1,0,1,2018,1
64,139.5,0,12,7,4,4,0,3,2018,0
0,72.0,0,17,8,2,1,1,2,2017,1
162,70.0,0,17,9,3,3,0,2,2017,1
11,248.0,2,20,9,4,2,0,2,2018,1
1,0.0,0,22,10,1,0,0,1,2017,1
39,77.5,1,4,3,4,2,0,1,2018,1
200,76.5,3,22,8,4,1,0,2,2017,1
48,177.3,2,18,8,4,3,2,3,2018,1
186,115.0,0,22,4,3,2,1,3,2018,0
81,65.0,0,25,3,3,2,1,2,2018,1
304,89.0,0,3,11,3,3,0,2,2018,0
12,130.0,0,20,10,2,1,0,1,2017,1
273,94.5,0,24,6,4,2,1,2,2018,0
21,85.0,0,11,2,4,1,0,1,2018,0
25,65.0,0,22,11,3,3,2,2,2017,1
47,88.4,1,16,11,4,4,0,2,2018,1
68,87.3,1,7,9,4,1,0,2,2018,0
52,96.9,1,9,12,4,2,2,2,2018,1
47,101.15,2,28,3,4,3,1,2,2018,1
1,0.0,1,21,6,1,3,0,2,2018,1
120,89.74,0,7,4,4,5,2,2,2018,1
163,110.0,0,8,9,3,3,0,2,2018,0
122,85.0,0,15,4,3,2,0,2,2018,1
105,75.0,0,12,10,3,3,0,2,2018,1
179,90.95,1,23,7,4,4,2,2,2018,1
221,73.0,0,12,8,3,1,0,1,2018,1
0,124.0,0,21,8,4,2,1,2,2017,0
0,0.0,2,10,2,1,1,0,2,2018,1
7,90.0,2,26,8,4,4,0,2,2017,1
49,60.0,0,12,11,3,3,2,2,2017,1
140,70.0,0,29,12,3,5,0,2,2017,1
83,129.5,0,28,2,3,1,2,2,2018,1
49,80.0,0,14,11,3,5,2,2,2018,0
178,96.3,0,25,8,4,3,0,2,2018,0
386,115.0,1,23,10,3,0,2,2,2018,0
323,112.0,1,17,5,4,4,0,2,2018,0
10,119.0,0,14,6,4,1,0,2,2018,0
169,101.25,2,30,7,4,3,2,2,2018,0
205,89.25,1,22,8,4,3,1,2,2018,1
13,85.0,1,20,3,3,0,1,2,2018,1
86,140.4,0,26,5,4,2,0,2,2018,0
71,120.0,0,14,6,3,3,0,1,2018,1
45,78.54,2,16,10,4,2,2,2,2017,1
67,64.67,1,20,12,4,5,0,2,2018,1
43,75.0,0,13,10,3,1,0,1,2017,1
169,89.25,1,25,7,4,3,1,2,2018,1
0,65.0,0,29,8,2,2,1,1,2018,1
89,108.0,3,8,10,4,2,2,2,2018,1
40,165.6,0,9,6,4,2,0,2,2018,0
47,58.94,2,31,1,4,2,2,2,2018,1
6,94.0,1,9,11,2,1,0,1,2018,1
32,137.52,1,13,9,4,5,2,2,2018,1
10,119.0,0,14,10,4,2,1,1,2018,0
150,101.0,0,2,1,3,1,2,2,2018,1
18,137.57,1,11,9,4,1,2,2,2018,1
71,80.75,0,20,9,3,2,0,2,2018,1
118,110.0,0,6,6,3,3,1,1,2018,1
37,73.1,2,1,3,4,4,0,2,2018,1
14,174.0,0,2,12,4,1,0,2,2018,1
44,96.3,0,18,6,3,1,1,2,2018,1
26,77.0,0,16,11,2,2,0,1,2018,1
91,185.85,0,13,5,4,2,0,2,2018,0
51,102.6,1,4,11,4,4,1,2,2017,1
13,115.0,0,12,6,4,0,2,1,2018,0
33,79.11,0,21,10,3,4,0,1,2017,1
34,109.0,3,26,10,4,3,0,2,2018,1
26,119.87,1,19,9,4,4,2,2,2017,0
34,94.3,0,15,10,4,3,2,2,2017,1
103,115.0,0,19,4,3,2,0,1,2018,0
2,79.0,0,9,11,1,2,1,1,2017,1
12,72.0,0,4,10,3,0,1,2,2017,1
43,126.9,1,24,5,4,2,0,2,2018,1
1,88.0,0,22,11,2,1,0,1,2018,1
80,63.46,0,31,7,4,7,2,2,2017,1
5,106.68,1,6,11,4,3,2,2,2018,1
20,104.0,2,14,11,4,2,1,2,2018,1
51,140.4,0,13,5,4,2,2,2,2018,0
0,0.0,0,17,9,1,1,0,2,2017,1
7,78.3,0,16,1,4,1,2,2,2018,1
146,94.8,1,30,5,4,2,1,2,2018,0
69,107.95,0,23,4,4,2,2,2,2018,1
28,103.4,2,29,10,4,3,2,2,2018,1
2,109.65,0,13,10,3,1,0,1,2018,1
11,92.8,0,7,4,3,1,0,2,2018,1
160,70.67,0,30,12,3,3,0,2,2017,1
0,126.0,0,4,10,4,0,2,2,2017,1
134,76.84,1,29,5,4,3,2,2,2018,1
13,80.0,1,20,8,4,3,0,1,2017,0
119,114.3,1,12,8,4,2,2,2,2018,1
5,156.0,1,21,6,4,2,0,2,2018,1
3,113.46,2,29,5,4,4,2,2,2018,1
5,143.0,1,17,7,2,3,2,2,2018,0
117,123.3,0,29,10,4,1,0,3,2018,1
25,129.0,0,10,5,4,3,0,1,2018,1
72,108.11,0,1,6,4,3,0,2,2018,1
32,62.0,2,26,2,3,2,1,2,2018,1
178,89.25,0,10,8,4,4,0,2,2018,0
193,65.0,0,15,10,3,3,0,2,2017,0
63,116.0,0,4,9,3,2,0,2,2017,1
14,81.9,1,27,1,4,2,0,2,2018,1
125,138.3,0,27,12,4,3,0,3,2018,0
99,65.0,0,30,10,3,2,2,2,2017,0
196,93.6,1,1,10,4,1,0,1,2018,0
14,109.0,1,2,11,4,1,0,1,2018,1
259,90.0,0,5,5,3,3,0,2,2018,0
0,53.3,0,8,4,4,1,0,2,2018,1
11,70.0,0,4,1,3,3,1,2,2018,1
4,108.99,1,15,9,4,3,1,2,2018,1
43,90.9,0,28,2,4,0,2,2,2018,0
86,73.95,0,20,3,4,2,2,2,2018,1
20,80.85,2,2,9,4,4,0,2,2017,1
75,87.55,1,4,4,4,4,1,2,2018,1
22,82.39,2,9,10,4,1,0,2,2017,1
119,99.3,1,29,4,4,2,1,2,2018,1
31,94.5,1,15,9,4,2,0,2,2017,1
238,115.2,1,18,6,4,1,0,2,2018,0
105,85.05,0,30,10,4,2,2,1,2018,0
244,89.4,2,29,9,4,1,0,2,2018,0
146,95.0,0,24,4,3,0,2,2,2018,0
71,75.54,1,30,10,4,0,2,2,2018,1
87,58.9,0,26,7,4,3,2,2,2017,0
97,125.1,1,6,9,4,4,0,2,2018,1
56,120.0,0,8,6,3,1,0,2,2018,1
0,149.0,1,4,11,4,2,0,2,2018,1
66,63.75,1,23,12,3,5,2,1,2018,1
279,76.5,1,10,10,3,2,1,1,2018,1
37,125.55,0,2,10,4,3,2,1,2018,0
83,120.15,2,9,11,4,4,2,2,2018,1
7,77.25,0,20,12,4,0,1,2,2017,1
128,123.3,1,29,10,4,1,2,3,2018,0
4,87.0,0,7,2,3,0,2,2,2018,1
21,124.25,3,29,8,4,3,1,2,2018,1
3,133.0,2,21,9,4,2,1,2,2017,1
13,89.0,2,15,1,4,2,0,2,2018,1
118,110.0,0,6,6,3,3,1,1,2018,1
192,140.4,2,15,9,4,3,0,2,2018,0
8,72.0,1,18,2,3,3,1,2,2018,1
116,86.21,0,26,4,4,10,4,2,2018,0
49,79.2,2,3,11,4,2,0,2,2018,1
386,109.0,0,23,10,4,0,2,2,2018,0
4,12.0,2,3,12,3,1,2,2,2018,1
263,67.0,0,21,9,3,0,1,2,2017,1
18,88.8,0,9,5,3,1,1,1,2018,1
5,94.5,0,15,8,3,1,2,2,2017,1
39,101.5,0,14,8,3,2,0,2,2017,1
4,72.07,1,4,2,4,2,0,2,2018,1
21,60.0,0,18,12,4,2,2,2,2017,1
70,67.5,1,9,3,4,2,0,2,2018,0
7,130.0,2,20,8,4,1,0,2,2018,1
27,171.44,1,7,12,4,4,0,3,2018,1
120,108.57,0,28,9,3,3,0,2,2018,1
57,137.7,2,22,4,4,2,1,3,2018,1
4,106.0,0,7,3,3,3,1,2,2018,1
46,67.5,0,4,3,4,2,0,2,2018,0
144,100.87,1,25,7,4,5,1,2,2018,1
95,90.0,2,20,11,4,0,2,1,2018,0
1,158.0,0,6,5,4,2,0,2,2018,1
5,0.0,0,21,10,4,1,0,1,2017,1
1,150.0,2,17,10,4,0,1,1,2018,1
128,96.3,1,26,6,4,0,2,2,2018,1
54,72.0,0,12,11,3,1,0,2,2018,1
46,98.0,0,5,12,3,3,1,2,2018,1
8,86.0,0,2,3,4,1,0,1,2018,1
79,120.6,0,16,6,4,4,2,2,2018,1
24,137.33,1,31,12,4,1,2,2,2018,1
7,119.0,1,21,9,2,2,0,1,2018,1
134,65.0,0,4,12,3,2,2,2,2017,1
0,90.0,0,15,8,4,1,2,2,2017,1
2,67.5,1,24,12,4,1,0,2,2017,1
2,159.5,2,5,2,4,2,0,2,2018,1
0,76.5,0,12,6,3,0,1,1,2018,1
169,134.52,2,14,8,4,3,2,2,2018,0
122,94.5,0,17,5,4,3,0,2,2018,1
150,96.3,3,22,4,4,2,1,2,2018,1
0,0.0,1,22,6,1,0,0,2,2018,1
4,144.0,0,23,5,3,0,1,1,2018,1
39,101.5,0,14,8,3,2,0,2,2017,1
122,187.85,3,30,5,4,5,1,2,2018,1
68,87.3,2,4,9,4,0,2,2,2018,1
15,111.8,0,12,2,3,2,1,2,2018,1
87,100.0,0,11,9,2,1,0,2,2017,0
35,93.63,1,24,2,4,3,0,2,2018,1
39,109.0,0,14,8,3,2,0,2,2017,1
105,110.0,0,12,10,3,2,1,2,2017,0
180,122.25,1,31,7,4,4,2,2,2018,0
167,105.3,2,5,8,4,2,0,2,2018,0
148,105.3,0,5,5,4,3,0,2,2018,1
317,120.0,0,15,9,3,2,0,2,2018,0
276,61.0,0,13,5,3,3,2,2,2018,0
1,98.0,1,7,8,4,0,1,2,2018,1
19,162.29,2,6,9,4,5,2,2,2018,1
56,90.0,0,17,4,4,0,2,2,2018,0
0,141.0,1,19,3,4,1,1,2,2018,0
81,134.1,0,12,8,4,2,1,2,2018,0
39,101.5,0,14,8,3,2,0,2,2017,1
53,79.2,2,11,11,4,2,0,2,2018,1
51,66.3,1,25,2,4,8,2,1,2018,0
35,71.1,1,16,3,4,2,0,2,2018,1
101,92.83,1,23,7,4,5,2,2,2018,1
56,100.67,1,11,11,4,2,1,1,2018,0
78,100.0,0,25,3,4,2,1,2,2018,0
55,104.0,0,6,4,3,1,0,2,2018,1
11,136.0,1,4,10,4,0,2,2,2017,1
86,87.5,0,24,9,3,2,0,1,2017,1
3,65.0,0,15,2,2,0,1,1,2018,0
320,115.0,1,18,8,3,2,0,2,2018,0
85,95.5,1,7,4,4,2,0,2,2018,1
77,85.5,0,1,4,4,2,1,2,2018,0
0,85.0,0,13,8,4,2,0,2,2017,1
19,91.0,1,21,2,4,0,2,2,2018,0
164,100.0,0,2,10,3,2,0,1,2017,1
15,127.0,1,18,3,4,2,0,2,2018,1
42,103.84,1,21,4,4,3,1,2,2018,1
5,90.0,0,19,10,3,2,1,2,2017,1
28,103.87,1,22,9,4,4,0,2,2017,1
34,65.0,0,15,9,2,1,0,1,2017,0
27,115.0,1,18,9,4,2,1,2,2017,1
62,124.5,2,5,9,4,2,1,2,2018,1
68,93.78,0,30,12,4,3,0,2,2017,1
116,61.0,0,28,2,3,1,2,1,2018,0
22,130.0,1,25,10,4,4,0,2,2018,1
55,106.2,3,11,11,4,2,0,2,2018,1
25,133.0,1,2,10,4,1,2,2,2018,0
83,112.2,0,30,9,3,1,0,2,2017,1
127,130.05,0,25,7,4,3,1,3,2018,1
86,40.67,0,23,3,3,3,0,2,2018,1
15,151.0,1,2,7,4,1,2,2,2018,1
119,119.85,1,1,6,4,5,2,2,2018,1
79,96.3,3,15,4,4,2,1,2,2018,1
47,125.1,1,11,9,4,0,2,2,2018,1
161,130.0,0,25,3,4,2,1,2,2018,0
52,135.9,0,27,7,4,3,0,2,2018,0
61,93.6,1,8,12,4,3,0,2,2018,1
39,101.5,0,14,8,3,2,0,2,2017,1
118,110.0,0,6,6,3,2,1,1,2018,1
38,88.0,1,3,11,4,2,0,2,2018,0
29,79.54,1,8,1,4,5,2,2,2018,1
15,85.0,1,1,11,4,4,0,2,2018,1
109,182.18,1,8,12,4,3,0,4,2018,1
13,187.0,1,24,7,4,0,2,3,2018,1
42,94.5,0,11,4,4,1,1,2,2018,1
0,65.0,1,9,3,2,1,0,1,2018,1
13,88.0,0,5,12,4,1,1,1,2018,1
79,152.4,0,16,6,4,4,2,2,2018,1
95,38.67,1,22,3,3,3,0,2,2018,1
15,137.0,1,20,4,4,2,0,2,2018,1
117,110.0,1,5,6,3,2,2,2,2018,1
167,94.5,0,29,7,4,2,0,2,2018,0
99,118.8,1,16,10,4,1,2,2,2018,0
286,90.0,0,16,10,4,0,1,2,2018,0
37,74.8,1,2,12,4,2,2,2,2018,1
27,120.0,0,9,6,3,1,0,2,2018,1
121,72.25,0,18,7,3,12,5,2,2018,0
142,107.0,0,20,6,3,2,1,2,2018,1
5,215.6,1,13,10,4,2,0,2,2018,1
327,88.0,0,9,9,3,4,2,2,2017,1
40,94.5,2,19,9,4,2,2,2,2017,1
30,184.5,0,4,12,4,2,2,2,2017,1
223,73.96,0,30,9,4,3,2,2,2018,0
18,119.0,1,12,4,4,2,0,2,2018,1
151,99.3,1,19,8,4,3,2,0,2018,0
89,183.3,0,21,7,4,3,0,2,2018,0
62,68.72,0,20,9,4,3,2,2,2017,1
52,150.9,1,27,8,4,1,2,3,2018,0
188,130.0,0,15,6,3,2,0,1,2018,0
386,115.0,1,23,10,3,0,2,2,2018,0
45,104.72,2,26,12,4,4,1,2,2018,1
256,72.25,1,26,8,3,2,0,2,2018,1
24,87.78,2,19,9,4,1,1,1,2017,1
4,84.7,1,25,10,4,3,0,1,2018,1
12,111.14,0,3,3,4,5,2,2,2018,0
1,80.0,0,19,2,2,1,0,1,2018,1
2,96.0,1,30,8,4,0,1,1,2017,1
0,79.31,1,9,5,4,0,1,2,2018,1
161,130.0,0,25,3,3,2,1,2,2018,0
66,80.75,0,18,9,3,1,2,2,2018,1
